Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,157
10/07,53,175
11/07,55,189
12/07,55,197
13/07,56,198
14/07,64,201
15/07,68,222
16/07,74,226
17/07,79,245
18/07,91,259
19/07,96,295
20/07,120,307
21/07,146,349
22/07,222,382
23/07,258,470
24/07,365,506
25/07,417,621
26/07,478,675
27/07,507,747
28/07,622,784
29/07,841,883
30/07,944,1084
31/07,959,1181
01/08,1055,1195
02/08,1159,1282
03/08,1233,1379
04/08,1371,1448
05/08,1406,1573
06/08,1564,1606
07/08,1655,1755
08/08,1745,1838
09/08,1849,1922
10/08,2007,2025
11/08,2090,2172
12/08,2179,2252
13/08,2350,2341
14/08,2607,2506
15/08,2683,2742
16/08,2846,2820
17/08,3086,2969
18/08,3217,3193
19/08,3388,3320
20/08,3510,3487
21/08,3715,3603
22/08,3773,3802
23/08,3893,3864
24/08,4013,3996
25/08,4245,4123
26/08,4480,4371
27/08,4700,4607
28/08,5072,4846
29/08,5369,5233
30/08,5671,5294
31/08,6099,5279
01/09,6302,5208
02/09,6560,5099
03/09,6914,4965
04/09,,4820
05/09,,4673
06/09,,4533
07/09,,4408
08/09,,4308
09/09,,4240
10/09,,4215
11/09,,4243
12/09,,4334
13/09,,4499
