Date,Real,Predict
29/06,70,70
30/06,87,87
01/07,40,40
02/07,24,24
03/07,21,21
04/07,18,18
05/07,1,1
06/07,20,20
07/07,24,24
08/07,25,25
09/07,25,33
10/07,30,34
11/07,11,40
12/07,7,15
13/07,8,10
14/07,9,11
15/07,5,12
16/07,7,7
17/07,5,9
18/07,5,7
19/07,5,6
20/07,7,7
21/07,7,9
22/07,8,9
23/07,8,10
24/07,7,10
25/07,10,8
26/07,8,13
27/07,7,10
28/07,8,9
29/07,9,10
30/07,17,12
31/07,17,20
01/08,19,20
02/08,19,23
03/08,18,23
04/08,5,22
05/08,9,6
06/08,8,11
07/08,26,10
08/08,27,31
09/08,55,33
10/08,51,66
11/08,59,62
12/08,49,71
13/08,60,59
14/08,34,72
15/08,34,41
16/08,41,41
17/08,50,50
18/08,38,61
19/08,51,46
20/08,58,61
21/08,52,69
22/08,60,62
23/08,65,73
24/08,56,78
25/08,50,67
26/08,45,60
27/08,26,54
28/08,22,31
29/08,,37
30/08,,44
31/08,,53
01/09,,63
02/09,,75
03/09,,89
04/09,,106
05/09,,127
06/09,,151
07/09,,180
08/09,,214
09/09,,254
10/09,,302
11/09,,360
12/09,,428
