Date,Real,Predict
02/07,38,38
03/07,49,49
04/07,112,112
05/07,23,23
06/07,40,40
07/07,125,125
08/07,4,4
09/07,36,36
10/07,13,13
11/07,12,45
12/07,30,49
13/07,18,57
14/07,111,29
15/07,25,132
16/07,55,63
17/07,111,93
18/07,95,158
19/07,67,133
20/07,97,80
21/07,114,109
22/07,19,143
23/07,140,30
24/07,91,140
25/07,74,106
26/07,61,78
27/07,147,66
28/07,196,168
29/07,202,209
30/07,35,206
31/07,254,56
01/08,98,255
02/08,134,90
03/08,217,121
04/08,186,193
05/08,157,167
06/08,176,138
07/08,148,153
08/08,150,130
09/08,196,134
10/08,192,174
11/08,124,175
12/08,140,116
13/08,165,128
14/08,188,154
15/08,179,177
16/08,140,167
17/08,222,128
18/08,117,209
19/08,133,107
20/08,153,123
21/08,168,142
22/08,169,157
23/08,102,168
24/08,286,115
25/08,230,337
26/08,97,270
27/08,259,169
28/08,33,268
29/08,291,51
30/08,202,295
31/08,294,210
01/09,350,306
02/09,178,380
03/09,239,336
04/09,181,291
05/09,697,250
06/09,276,207
07/09,,176
08/09,,145
09/09,,113
10/09,,84
11/09,,60
12/09,,44
13/09,,30
14/09,,18
15/09,,8
16/09,,-1
