Date,Real,Predict
02/07,8,8
03/07,10,10
04/07,11,11
05/07,13,13
06/07,16,16
07/07,26,26
08/07,38,38
09/07,39,39
10/07,41,41
11/07,42,42
12/07,43,196
13/07,44,198
14/07,45,203
15/07,51,207
16/07,53,229
17/07,57,234
18/07,117,246
19/07,122,306
20/07,127,325
21/07,133,339
22/07,143,358
23/07,146,383
24/07,187,389
25/07,219,440
26/07,261,478
27/07,289,520
28/07,361,550
29/07,430,625
30/07,490,705
31/07,531,780
01/08,745,816
02/08,820,1010
03/08,921,1079
04/08,1109,1173
05/08,1250,1343
06/08,1369,1473
07/08,1519,1583
08/08,1636,1718
09/08,1743,1825
10/08,1911,1925
11/08,2053,2077
12/08,2122,2208
13/08,2229,2277
14/08,2330,2375
15/08,2437,2472
16/08,2548,2578
17/08,2663,2685
18/08,2770,2789
19/08,2866,2899
20/08,2962,2986
21/08,3057,3075
22/08,3157,3166
23/08,3269,3263
24/08,3333,3369
25/08,3452,3430
26/08,3543,3558
27/08,3587,3657
28/08,3701,3703
29/08,3719,3825
30/08,3840,3843
31/08,3938,3974
01/09,4050,4075
02/09,4189,4201
03/09,4323,4374
04/09,4450,4559
05/09,4545,4746
06/09,5010,4927
07/09,5137,5097
08/09,,5252
09/09,,5392
10/09,,5516
11/09,,5623
12/09,,5713
13/09,,5787
14/09,,5847
15/09,,5895
16/09,,5932
17/09,,5959
