Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,17
10/07,1,17
11/07,1,18
12/07,2,20
13/07,2,25
14/07,2,25
15/07,3,28
16/07,3,31
17/07,3,33
18/07,4,33
19/07,4,36
20/07,4,38
21/07,4,40
22/07,4,41
23/07,5,42
24/07,6,44
25/07,6,47
26/07,7,47
27/07,8,49
28/07,9,52
29/07,10,53
30/07,11,54
31/07,14,55
01/08,16,59
02/08,19,61
03/08,21,65
04/08,25,67
05/08,28,71
06/08,29,75
07/08,30,76
08/08,31,77
09/08,32,78
10/08,40,79
11/08,41,88
12/08,49,89
13/08,51,99
14/08,57,102
15/08,62,108
16/08,69,115
17/08,71,122
18/08,81,125
19/08,87,137
20/08,94,144
21/08,101,152
22/08,110,160
23/08,114,172
24/08,124,177
25/08,131,190
26/08,138,200
27/08,148,208
28/08,151,309
29/08,153,436
30/08,156,585
31/08,164,751
01/09,,926
02/09,,1104
03/09,,1281
04/09,,1454
05/09,,1622
06/09,,1778
07/09,,1930
