Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,248
10/07,95,248
11/07,96,253
12/07,100,255
13/07,104,269
14/07,113,278
15/07,154,303
16/07,159,344
17/07,164,361
18/07,170,373
19/07,185,392
20/07,199,427
21/07,221,451
22/07,262,478
23/07,369,525
24/07,529,631
25/07,544,799
26/07,626,814
27/07,641,908
28/07,903,926
29/07,1091,1152
30/07,1265,1323
31/07,1303,1484
01/08,1632,1520
02/08,1843,1816
03/08,1989,2012
04/08,2009,2147
05/08,2153,2165
06/08,2215,2297
07/08,2330,2355
08/08,2416,2459
09/08,2475,2539
10/08,2525,2597
11/08,2558,2643
12/08,2722,2674
13/08,2749,2835
14/08,2959,2861
15/08,3036,3051
16/08,3059,3130
17/08,3181,3150
18/08,3192,3263
19/08,3381,3274
20/08,3458,3457
21/08,3554,3529
22/08,3568,3621
23/08,3624,3635
24/08,3670,3695
25/08,3759,3742
26/08,3777,3835
27/08,3928,3853
28/08,4055,4015
29/08,4248,4072
30/08,4331,4105
31/08,4512,4116
01/09,4717,4108
02/09,4988,4085
03/09,,4055
04/09,,4035
05/09,,4033
06/09,,4048
07/09,,4072
08/09,,4103
09/09,,4141
10/09,,4183
11/09,,4226
12/09,,4268
