Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,3
10/07,1,3
11/07,1,3
12/07,1,3
13/07,1,3
14/07,1,3
15/07,1,3
16/07,1,3
17/07,1,3
18/07,1,3
19/07,1,3
20/07,1,3
21/07,1,3
22/07,1,4
23/07,1,4
24/07,1,4
25/07,1,4
26/07,1,4
27/07,1,4
28/07,1,4
29/07,1,4
30/07,2,4
31/07,2,5
01/08,3,5
02/08,4,6
03/08,5,7
04/08,6,8
05/08,7,9
06/08,9,10
07/08,10,12
08/08,10,13
09/08,15,13
10/08,18,18
11/08,20,21
12/08,21,23
13/08,23,25
14/08,25,27
15/08,26,29
16/08,28,30
17/08,31,32
18/08,34,35
19/08,36,38
20/08,37,40
21/08,40,41
22/08,43,44
23/08,46,47
24/08,47,50
25/08,48,56
26/08,51,62
27/08,53,69
28/08,54,76
29/08,,83
30/08,,92
31/08,,100
01/09,,110
02/09,,120
03/09,,130
04/09,,141
