Date,Real,Predict
02/07,27,27
03/07,35,35
04/07,36,36
05/07,37,37
06/07,81,81
07/07,121,121
08/07,130,130
09/07,132,132
10/07,136,136
11/07,139,139
12/07,146,150
13/07,152,157
14/07,152,164
15/07,153,164
16/07,184,165
17/07,198,197
18/07,208,212
19/07,216,222
20/07,242,230
21/07,270,257
22/07,301,287
23/07,369,319
24/07,602,387
25/07,777,617
26/07,1063,789
27/07,1352,1069
28/07,1453,1351
29/07,1608,1450
30/07,1896,1602
31/07,2685,1885
01/08,2962,2653
02/08,3320,2923
03/08,4237,3274
04/08,4713,4169
05/08,4907,4633
06/08,4986,4822
07/08,5064,4898
08/08,5099,4974
09/08,5150,5010
10/08,5212,5062
11/08,5281,5123
12/08,5338,5192
13/08,5392,5252
14/08,5444,5306
15/08,5491,5357
16/08,5540,5403
17/08,5628,5451
18/08,5663,5537
19/08,5713,5571
20/08,5749,5620
21/08,5810,5655
22/08,5860,5715
23/08,5916,5764
24/08,5983,5819
25/08,6018,5884
26/08,6061,5919
27/08,6153,5961
28/08,6193,6051
29/08,6342,6091
30/08,6472,6237
31/08,6518,6364
01/09,6577,6409
02/09,6597,6467
03/09,6632,6487
04/09,6678,6381
05/09,6784,6279
06/09,7253,6180
07/09,7293,6086
08/09,,5995
09/09,,5907
10/09,,5823
11/09,,5741
12/09,,5662
13/09,,5587
14/09,,5518
