Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,128
10/07,30,128
11/07,48,129
12/07,54,174
13/07,56,190
14/07,57,193
15/07,117,195
16/07,118,256
17/07,121,259
18/07,126,265
19/07,132,276
20/07,145,288
21/07,149,307
22/07,193,311
23/07,236,360
24/07,282,403
25/07,392,450
26/07,398,563
27/07,459,570
28/07,475,640
29/07,677,654
30/07,711,845
31/07,746,877
01/08,782,910
02/08,853,944
03/08,917,1012
04/08,1050,1074
05/08,1100,1199
06/08,1196,1246
07/08,1241,1339
08/08,1313,1381
09/08,1393,1450
10/08,1505,1529
11/08,1623,1636
12/08,1797,1751
13/08,1828,1923
14/08,2007,1954
15/08,2011,2123
16/08,2167,2127
17/08,2233,2273
18/08,2353,2336
19/08,2360,2454
20/08,2365,2460
21/08,2581,2465
22/08,2664,2676
23/08,2671,2762
24/08,2778,2770
25/08,2854,2880
26/08,2911,2959
27/08,2979,3016
28/08,3050,3087
29/08,3112,3159
30/08,3155,3266
31/08,3221,3371
01/09,3264,3476
02/09,3291,3582
03/09,3335,3687
04/09,,3793
05/09,,3897
06/09,,3998
07/09,,4094
08/09,,4183
09/09,,4264
10/09,,4336
11/09,,4401
12/09,,4457
13/09,,4506
