Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,187
10/07,95,186
11/07,96,189
12/07,100,191
13/07,104,200
14/07,113,208
15/07,154,226
16/07,159,268
17/07,164,280
18/07,170,290
19/07,185,303
20/07,199,330
21/07,221,350
22/07,262,374
23/07,369,419
24/07,529,526
25/07,544,691
26/07,626,706
27/07,641,795
28/07,903,812
29/07,1091,1053
30/07,1265,1231
31/07,1303,1398
01/08,1632,1435
02/08,1843,1746
03/08,1989,1949
04/08,2009,2090
05/08,2153,2109
06/08,2215,2247
07/08,2330,2307
08/08,2416,2416
09/08,2475,2499
10/08,2525,2557
11/08,2558,2605
12/08,2722,2637
13/08,2749,2800
14/08,2959,2826
15/08,3036,3025
16/08,3059,3103
17/08,3181,3125
18/08,3192,3242
19/08,3381,3252
20/08,3458,3439
21/08,3554,3513
22/08,3568,3607
23/08,3624,3621
24/08,3670,3678
25/08,3759,3722
26/08,3777,3813
27/08,3928,3831
28/08,4055,3861
29/08,4248,3870
30/08,4331,3863
31/08,4512,3843
01/09,4717,3813
02/09,,3775
03/09,,3733
04/09,,3688
05/09,,3644
06/09,,3605
07/09,,3574
08/09,,3559
09/09,,3564
10/09,,3596
11/09,,3659
