Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,1,1
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,46
10/07,3,47
11/07,3,51
12/07,4,54
13/07,4,59
14/07,4,60
15/07,5,62
16/07,5,65
17/07,6,69
18/07,8,75
19/07,9,84
20/07,10,90
21/07,14,94
22/07,14,107
23/07,17,108
24/07,20,115
25/07,22,123
26/07,26,128
27/07,29,142
28/07,32,152
29/07,38,154
30/07,42,162
31/07,45,167
01/08,51,171
02/08,55,178
03/08,59,183
04/08,68,188
05/08,71,197
06/08,80,201
07/08,86,211
08/08,93,218
09/08,104,226
10/08,119,239
11/08,130,256
12/08,135,269
13/08,144,275
14/08,151,286
15/08,168,294
16/08,185,316
17/08,200,334
18/08,209,351
19/08,219,362
20/08,234,374
21/08,237,529
22/08,253,684
23/08,265,839
24/08,273,994
25/08,,1149
26/08,,1304
27/08,,1458
28/08,,1613
29/08,,1768
30/08,,1922
31/08,,2077
