Date,Real,Predict
30/06,944,944
01/07,836,836
02/07,1149,1149
03/07,550,550
04/07,461,461
05/07,473,473
06/07,710,710
07/07,1201,1201
08/07,915,915
09/07,1229,-111
10/07,1492,1220
11/07,1569,1474
12/07,1936,1535
13/07,1970,1925
14/07,2229,1972
15/07,1440,2202
16/07,2694,1418
17/07,3079,2682
18/07,3389,3042
19/07,3638,3354
20/07,3810,3603
21/07,3983,3783
22/07,4441,3923
23/07,3607,4390
24/07,4851,3556
25/07,3831,4789
26/07,6037,3755
27/07,6580,5961
28/07,3753,6498
29/07,4564,3666
30/07,4092,4476
31/07,3748,4038
01/08,4019,3683
02/08,4228,3952
03/08,4129,4151
04/08,3257,4074
05/08,3859,3222
06/08,3945,3833
07/08,3886,3939
08/08,3826,3893
09/08,3959,3842
10/08,3893,3988
11/08,3328,3929
12/08,3781,3388
13/08,3492,3852
14/08,4175,3520
15/08,4460,4133
16/08,3308,4315
17/08,3540,3149
18/08,3694,3405
19/08,4371,3597
20/08,3347,4294
21/08,4052,3266
22/08,4178,3942
23/08,4241,4147
24/08,4610,4237
25/08,5268,4570
26/08,3877,5193
27/08,5357,3798
28/08,5456,5233
29/08,5889,5309
30/08,5984,5772
31/08,4053,5829
01/09,5095,3994
02/09,5824,-1937
03/09,6259,402
04/09,4942,6674
05/09,5520,22689
06/09,4408,48880
07/09,,72357
08/09,,90897
09/09,,97628
10/09,,100246
11/09,,101891
12/09,,97458
13/09,,92691
14/09,,91583
15/09,,99401
16/09,,110049
17/09,,107533
18/09,,100259
19/09,,91590
20/09,,83120
21/09,,73301
22/09,,65485
23/09,,61631
24/09,,60602
25/09,,59758
26/09,,57510
