Date,Real,Predict
29/06,11358,11358
30/06,12302,12302
01/07,836,836
02/07,1149,1149
03/07,550,550
04/07,461,461
05/07,473,473
06/07,710,710
07/07,1201,1201
08/07,915,915
09/07,1229,441
10/07,1492,1406
11/07,1569,1678
12/07,1936,1712
13/07,1970,2008
14/07,2229,2011
15/07,1440,2285
16/07,2694,1437
17/07,3079,2737
18/07,3389,3159
19/07,3638,3510
20/07,3810,3748
21/07,3983,3893
22/07,4441,3999
23/07,3607,4434
24/07,4851,3556
25/07,3831,4769
26/07,6037,3765
27/07,6580,5951
28/07,3753,6460
29/07,4564,3520
30/07,4092,4377
31/07,3748,3934
01/08,4019,3599
02/08,4228,3831
03/08,4129,4032
04/08,3257,3922
05/08,3859,3053
06/08,3945,3647
07/08,3886,3747
08/08,3826,3679
09/08,3959,3658
10/08,3893,3833
11/08,3328,3732
12/08,3781,3219
13/08,3492,3661
14/08,4175,3373
15/08,4460,3986
16/08,3308,4334
17/08,3540,3155
18/08,3694,3411
19/08,4371,3579
20/08,3347,4247
21/08,4052,3258
22/08,4178,3975
23/08,4241,4153
24/08,4610,4242
25/08,5268,4601
26/08,3877,5279
27/08,5357,3904
28/08,5456,5369
29/08,1447,5408
30/08,1555,-3012
31/08,1525,-3104
01/09,1613,-3269
02/09,2345,-3459
03/09,2406,-3677
04/09,,-3885
05/09,,-4021
06/09,,-4095
07/09,,-4116
08/09,,-4096
09/09,,-4019
10/09,,-3929
11/09,,-3829
12/09,,-3720
13/09,,-3604
