Date,Real,Predict
02/07,105,105
03/07,44,44
04/07,12,12
05/07,11,11
06/07,94,94
07/07,20,20
08/07,10,10
09/07,12,12
10/07,8,8
11/07,89,0
12/07,82,89
13/07,43,82
14/07,8,44
15/07,10,11
16/07,106,15
17/07,8,113
18/07,100,17
19/07,64,103
20/07,182,68
21/07,61,184
22/07,155,70
23/07,87,157
24/07,213,86
25/07,63,211
26/07,233,60
27/07,105,220
28/07,174,96
29/07,98,166
30/07,99,92
31/07,259,86
01/08,135,239
02/08,20,125
03/08,110,17
04/08,137,102
05/08,98,129
06/08,162,92
07/08,44,151
08/08,221,40
09/08,106,208
10/08,122,99
11/08,187,114
12/08,207,179
13/08,136,194
14/08,156,129
15/08,274,149
16/08,314,260
17/08,157,294
18/08,199,151
19/08,332,186
20/08,212,313
21/08,287,201
22/08,184,273
23/08,327,175
24/08,140,320
25/08,304,137
26/08,268,317
27/08,529,262
28/08,429,511
29/08,528,412
30/08,767,513
31/08,778,737
01/09,761,756
02/09,568,-348
03/09,384,-369
04/09,492,-389
05/09,531,-401
06/09,552,-409
07/09,,-410
08/09,,-404
09/09,,-392
10/09,,-375
11/09,,-356
12/09,,-335
13/09,,-311
14/09,,-286
15/09,,-260
16/09,,-233
