Date,Real,Predict
30/06,64,64
01/07,4,4
02/07,28,28
03/07,16,16
04/07,63,63
05/07,39,39
06/07,102,102
07/07,138,138
08/07,187,187
09/07,7,14
10/07,86,12
11/07,16,91
12/07,39,20
13/07,18,45
14/07,64,22
15/07,39,68
16/07,105,42
17/07,229,108
18/07,163,232
19/07,193,166
20/07,148,196
21/07,109,150
22/07,162,111
23/07,64,162
24/07,187,65
25/07,57,186
26/07,211,59
27/07,234,209
28/07,71,231
29/07,210,67
30/07,175,200
31/07,292,168
01/08,208,280
02/08,314,198
03/08,265,301
04/08,235,254
05/08,129,224
06/08,305,124
07/08,296,293
08/08,247,282
09/08,192,237
10/08,373,186
11/08,299,357
12/08,230,289
13/08,267,223
14/08,81,258
15/08,361,77
16/08,110,351
17/08,263,105
18/08,210,252
19/08,204,202
20/08,74,197
21/08,231,71
22/08,474,222
23/08,57,463
24/08,208,56
25/08,460,203
26/08,69,449
27/08,349,69
28/08,641,343
29/08,519,624
30/08,316,509
31/08,66,311
01/09,348,-216
02/09,462,-219
03/09,347,-219
04/09,375,-220
05/09,487,-220
06/09,,-218
07/09,,-215
08/09,,-211
09/09,,-205
10/09,,-198
11/09,,-191
12/09,,-182
13/09,,-171
14/09,,-158
15/09,,-144
