Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,72
10/07,2,73
11/07,2,75
12/07,3,76
13/07,3,85
14/07,3,86
15/07,4,90
16/07,5,94
17/07,6,102
18/07,7,107
19/07,8,114
20/07,8,123
21/07,10,124
22/07,11,133
23/07,12,138
24/07,13,141
25/07,16,144
26/07,18,152
27/07,20,163
28/07,21,175
29/07,27,175
30/07,30,183
31/07,34,188
01/08,43,194
02/08,51,204
03/08,57,215
04/08,69,223
05/08,77,236
06/08,85,245
07/08,94,256
08/08,106,266
09/08,114,281
10/08,125,292
11/08,138,305
12/08,149,321
13/08,160,337
14/08,170,352
15/08,184,363
16/08,195,384
17/08,206,396
18/08,217,409
19/08,229,423
20/08,245,439
21/08,252,458
22/08,274,467
23/08,292,499
24/08,298,526
25/08,311,535
26/08,313,557
27/08,329,560
28/08,339,587
29/08,352,604
30/08,366,629
31/08,381,879
01/09,395,1106
02/09,405,1313
03/09,433,1502
04/09,,1676
05/09,,1838
06/09,,1989
07/09,,2130
08/09,,2263
09/09,,2388
10/09,,2506
