Date,Real,Predict
29/06,945,945
30/06,1127,1127
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,493
10/07,148,138
11/07,104,148
12/07,249,103
13/07,189,245
14/07,234,185
15/07,249,229
16/07,222,237
17/07,26,219
18/07,369,24
19/07,231,366
20/07,82,228
21/07,243,79
22/07,333,236
23/07,147,322
24/07,271,139
25/07,39,259
26/07,223,37
27/07,340,215
28/07,14,331
29/07,301,11
30/07,429,279
31/07,43,400
01/08,230,40
02/08,180,211
03/08,42,168
04/08,37,38
05/08,873,33
06/08,22,813
07/08,410,21
08/08,202,379
09/08,92,188
10/08,180,86
11/08,214,167
12/08,122,200
13/08,194,114
14/08,188,182
15/08,168,174
16/08,216,161
17/08,230,202
18/08,227,216
19/08,235,215
20/08,219,106
21/08,218,109
22/08,173,112
23/08,198,116
24/08,,119
25/08,,124
26/08,,127
27/08,,130
28/08,,133
29/08,,137
30/08,,141
