Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,277
10/07,162,293
11/07,168,307
12/07,182,319
13/07,200,347
14/07,218,374
15/07,351,405
16/07,364,534
17/07,366,560
18/07,390,563
19/07,410,607
20/07,423,639
21/07,495,655
22/07,614,732
23/07,697,856
24/07,822,936
25/07,841,1060
26/07,919,1079
27/07,1020,1160
28/07,1036,1268
29/07,1290,1283
30/07,1618,1519
31/07,1650,1827
01/08,1850,1857
02/08,1986,2042
03/08,2018,2170
04/08,2050,2200
05/08,2738,2230
06/08,2754,2872
07/08,3106,2887
08/08,3255,3214
09/08,3306,3354
10/08,3443,3403
11/08,3574,3531
12/08,3643,3656
13/08,3764,3723
14/08,3918,3838
15/08,3999,3981
16/08,4176,4061
17/08,4342,4225
18/08,4483,4381
19/08,4623,4515
20/08,4768,4649
21/08,4905,4649
22/08,4977,4625
23/08,5055,4582
24/08,5170,4524
25/08,,4453
26/08,,4371
27/08,,4281
28/08,,4185
29/08,,4084
30/08,,3981
31/08,,3875
