Date,Real,Predict
30/06,38,38
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,13
10/07,30,30
11/07,18,43
12/07,111,20
13/07,25,116
14/07,55,40
15/07,111,72
16/07,95,128
17/07,67,108
18/07,97,62
19/07,114,94
20/07,19,122
21/07,140,16
22/07,91,131
23/07,74,98
24/07,61,78
25/07,147,65
26/07,196,157
27/07,202,198
28/07,35,195
29/07,254,43
30/07,98,238
31/07,134,76
01/08,217,103
02/08,186,178
03/08,157,164
04/08,176,135
05/08,148,148
06/08,150,131
07/08,196,135
08/08,192,168
09/08,124,172
10/08,140,113
11/08,165,125
12/08,188,152
13/08,179,176
14/08,140,165
15/08,222,127
16/08,117,206
17/08,133,104
18/08,153,121
19/08,168,140
20/08,169,154
21/08,102,176
22/08,286,124
23/08,230,348
24/08,97,258
25/08,259,131
26/08,33,228
27/08,291,10
28/08,202,246
29/08,294,181
30/08,350,284
31/08,178,341
01/09,239,189
02/09,181,-247
03/09,697,-273
04/09,276,-309
05/09,307,-338
06/09,343,-357
07/09,,-363
08/09,,-363
09/09,,-353
10/09,,-330
11/09,,-310
12/09,,-286
13/09,,-262
14/09,,-239
15/09,,-217
16/09,,-196
