Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,392
10/07,162,415
11/07,168,437
12/07,182,455
13/07,200,495
14/07,218,531
15/07,351,573
16/07,364,709
17/07,366,745
18/07,390,750
19/07,410,812
20/07,423,855
21/07,495,876
22/07,614,961
23/07,697,1095
24/07,822,1179
25/07,841,1310
26/07,919,1329
27/07,1020,1418
28/07,1036,1538
29/07,1290,1551
30/07,1618,1786
31/07,1650,2097
01/08,1850,2127
02/08,1986,2313
03/08,2018,2443
04/08,2050,2474
05/08,2738,2504
06/08,2754,3151
07/08,3106,3166
08/08,3255,3493
09/08,3306,3634
10/08,3443,3685
11/08,3574,3814
12/08,3643,3941
13/08,3764,4010
14/08,3918,4128
15/08,3999,4272
16/08,4176,4355
17/08,4342,4519
18/08,4483,4676
19/08,4623,4814
20/08,4768,4951
21/08,4905,5090
22/08,4977,5222
23/08,5055,5298
24/08,5170,5381
25/08,5320,5499
26/08,5443,5655
27/08,5591,5776
28/08,5648,5933
29/08,5789,6209
30/08,5919,6431
31/08,6038,6584
01/09,6083,6665
02/09,6373,6674
03/09,,6617
04/09,,6516
05/09,,6382
06/09,,6225
07/09,,6045
08/09,,5846
09/09,,5631
10/09,,5407
11/09,,5178
12/09,,4946
