Date,Real,Predict
29/06,126,126
30/06,99,99
01/07,99,99
02/07,99,99
03/07,35,35
04/07,11,11
05/07,17,17
06/07,16,16
07/07,14,14
08/07,13,13
09/07,21,14
10/07,12,22
11/07,15,13
12/07,28,17
13/07,42,30
14/07,37,45
15/07,42,40
16/07,50,45
17/07,43,54
18/07,37,46
19/07,37,40
20/07,42,39
21/07,37,45
22/07,44,40
23/07,47,47
24/07,54,50
25/07,46,57
26/07,50,48
27/07,52,53
28/07,57,55
29/07,60,60
30/07,68,62
31/07,66,71
01/08,58,68
02/08,49,60
03/08,49,51
04/08,50,50
05/08,50,52
06/08,56,51
07/08,58,58
08/08,54,60
09/08,55,57
10/08,58,58
11/08,56,62
12/08,55,60
13/08,60,59
14/08,62,64
15/08,67,66
16/08,71,72
17/08,78,76
18/08,82,83
19/08,73,88
20/08,73,78
21/08,75,78
22/08,77,80
23/08,69,83
24/08,75,73
25/08,69,80
26/08,61,74
27/08,49,65
28/08,44,53
29/08,46,47
30/08,,49
31/08,,52
01/09,,55
02/09,,59
03/09,,61
04/09,,63
05/09,,65
06/09,,66
07/09,,66
08/09,,67
09/09,,67
10/09,,68
