Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,123
10/07,63,125
11/07,66,131
12/07,71,138
13/07,73,148
14/07,78,151
15/07,125,160
16/07,130,206
17/07,140,216
18/07,152,233
19/07,161,255
20/07,177,270
21/07,256,291
22/07,270,377
23/07,373,391
24/07,483,492
25/07,543,602
26/07,658,661
27/07,728,782
28/07,857,858
29/07,1056,976
30/07,1161,1161
31/07,1238,1260
01/08,1348,1333
02/08,1426,1435
03/08,1505,1509
04/08,1613,1583
05/08,1660,1684
06/08,1770,1728
07/08,1879,1832
08/08,1957,1933
09/08,2048,2006
10/08,2195,2095
11/08,2279,2232
12/08,2324,2313
13/08,2416,2356
14/08,2499,2445
15/08,2626,2522
16/08,2773,2648
17/08,2908,2784
18/08,2989,2911
19/08,3070,2989
20/08,3178,3067
21/08,3208,3057
22/08,3294,3042
23/08,3353,3022
24/08,3413,2999
25/08,,2973
26/08,,2946
27/08,,2917
28/08,,2889
29/08,,2860
30/08,,2833
31/08,,2807
