Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,118
10/07,2,120
11/07,2,123
12/07,3,125
13/07,3,138
14/07,3,141
15/07,4,147
16/07,5,154
17/07,6,165
18/07,7,173
19/07,8,184
20/07,8,197
21/07,10,198
22/07,11,212
23/07,12,219
24/07,13,224
25/07,16,229
26/07,18,240
27/07,20,256
28/07,21,274
29/07,27,274
30/07,30,284
31/07,34,290
01/08,43,297
02/08,51,308
03/08,57,320
04/08,69,330
05/08,77,344
06/08,85,355
07/08,94,366
08/08,106,378
09/08,114,394
10/08,125,407
11/08,138,420
12/08,149,439
13/08,160,458
14/08,170,475
15/08,184,487
16/08,195,512
17/08,206,524
18/08,217,539
19/08,229,555
20/08,245,574
21/08,252,594
22/08,274,605
23/08,292,644
24/08,298,675
25/08,311,687
26/08,313,714
27/08,329,717
28/08,339,751
29/08,352,771
30/08,366,803
31/08,381,1300
01/09,395,1831
02/09,405,2385
03/09,433,2949
04/09,,3508
05/09,,4045
06/09,,4553
07/09,,5042
08/09,,5511
09/09,,5957
10/09,,6392
