Date,Real,Predict
24/06,0,148
25/06,0,182
26/06,0,178
27/06,0,153
28/06,0,107
29/06,0,51
30/06,0,20
01/07,0,37
02/07,0,34
03/07,0,36
04/07,0,46
05/07,0,55
06/07,0,59
07/07,0,39
08/07,1,48
09/07,1,81
10/07,1,80
11/07,2,91
12/07,3,109
13/07,5,124
14/07,6,157
15/07,6,153
16/07,11,176
17/07,15,165
18/07,17,171
19/07,18,183
20/07,23,203
21/07,31,189
22/07,32,203
23/07,40,236
24/07,45,194
25/07,47,264
26/07,48,282
27/07,52,311
28/07,56,345
29/07,62,353
30/07,67,353
31/07,71,458
01/08,78,593
02/08,87,768
03/08,93,994
04/08,,1286
05/08,,1664
06/08,,2151
07/08,,2779
08/08,,3587
09/08,,4627
10/08,,5964
