Date,Real,Predict
29/06,20,20
30/06,21,21
01/07,22,22
02/07,25,25
03/07,40,40
04/07,65,65
05/07,82,82
06/07,91,91
07/07,101,101
08/07,114,114
09/07,115,338
10/07,116,340
11/07,124,345
12/07,134,372
13/07,145,406
14/07,153,431
15/07,250,452
16/07,257,551
17/07,265,574
18/07,274,594
19/07,275,620
20/07,277,622
21/07,397,626
22/07,467,774
23/07,546,855
24/07,598,934
25/07,702,990
26/07,796,1097
27/07,882,1207
28/07,1127,1313
29/07,1315,1527
30/07,1453,1700
31/07,1601,1829
01/08,1901,1968
02/08,2111,2241
03/08,2315,2437
04/08,2551,2628
05/08,2840,2842
06/08,2961,3109
07/08,3305,3224
08/08,3456,3537
09/08,3624,3678
10/08,3888,3845
11/08,4089,4090
12/08,4228,4285
13/08,4374,4422
14/08,4583,4564
15/08,4796,4755
16/08,5008,4976
17/08,5258,5168
18/08,5408,5402
19/08,5575,5547
20/08,5804,5711
21/08,5984,5928
22/08,6260,6102
23/08,6382,6398
24/08,6656,6531
25/08,6775,6820
26/08,6846,6947
27/08,6890,7018
28/08,7024,7065
29/08,7032,7204
30/08,7032,7245
31/08,7032,7180
01/09,7032,7037
02/09,7032,6836
03/09,7032,6596
04/09,,6331
05/09,,6053
06/09,,5773
07/09,,5501
08/09,,5252
09/09,,5044
10/09,,4909
11/09,,4893
12/09,,5060
13/09,,5481
