Date,Real,Predict
29/06,489,489
30/06,514,514
01/07,8,8
02/07,80,80
03/07,37,37
04/07,128,128
05/07,90,90
06/07,94,94
07/07,255,255
08/07,36,36
09/07,7,-5
10/07,32,22
11/07,10,39
12/07,77,12
13/07,41,81
14/07,124,40
15/07,77,125
16/07,91,74
17/07,60,91
18/07,99,59
19/07,174,102
20/07,93,180
21/07,74,97
22/07,116,75
23/07,189,114
24/07,347,183
25/07,31,338
26/07,234,40
27/07,49,232
28/07,226,53
29/07,223,204
30/07,228,209
31/07,50,215
01/08,379,47
02/08,279,348
03/08,193,255
04/08,24,171
05/08,183,16
06/08,87,166
07/08,134,79
08/08,117,123
09/08,105,107
10/08,66,99
11/08,53,65
12/08,288,52
13/08,44,275
14/08,256,42
15/08,159,243
16/08,28,153
17/08,169,27
18/08,17,159
19/08,317,18
20/08,116,295
21/08,153,111
22/08,34,145
23/08,142,39
24/08,103,158
25/08,203,132
26/08,33,198
27/08,362,37
28/08,217,350
29/08,539,-168
30/08,226,-135
31/08,311,-60
01/09,459,91
02/09,507,364
03/09,,793
04/09,,1333
05/09,,1807
06/09,,2075
07/09,,2060
08/09,,1936
09/09,,1783
10/09,,1621
11/09,,1467
12/09,,1328
