Date,Real,Predict
29/06,8,8
30/06,9,9
01/07,9,9
02/07,11,11
03/07,12,12
04/07,15,15
05/07,21,21
06/07,26,26
07/07,29,29
08/07,33,33
09/07,40,60
10/07,51,68
11/07,59,82
12/07,76,92
13/07,103,112
14/07,114,141
15/07,128,156
16/07,144,171
17/07,173,190
18/07,211,224
19/07,234,266
20/07,257,294
21/07,315,322
22/07,365,385
23/07,424,439
24/07,479,500
25/07,545,559
26/07,614,628
27/07,684,703
28/07,799,780
29/07,914,894
30/07,1043,1009
31/07,1149,1140
01/08,1324,1247
02/08,1495,1422
03/08,1659,1595
04/08,1877,1760
05/08,2093,1978
06/08,2312,2195
07/08,2497,2416
08/08,2732,2601
09/08,3001,2837
10/08,3309,3108
11/08,3570,3417
12/08,3795,3680
13/08,4018,3907
14/08,4303,4132
15/08,4585,4417
16/08,4900,4703
17/08,5185,5018
18/08,5440,5304
19/08,5747,5561
20/08,6059,5870
21/08,6337,6183
22/08,6658,6463
23/08,6998,6787
24/08,7290,7131
25/08,7556,7426
26/08,7798,7696
27/08,8085,7941
28/08,8356,8232
29/08,8612,8507
30/08,8857,8662
31/08,9192,8820
01/09,9495,8979
02/09,9832,9136
03/09,10082,9291
04/09,,9443
05/09,,9591
06/09,,9738
07/09,,9883
08/09,,10027
09/09,,10170
10/09,,10312
11/09,,10452
12/09,,10592
13/09,,10730
