Date,Real,Predict
29/06,8,8
30/06,9,9
01/07,9,9
02/07,11,11
03/07,12,12
04/07,15,15
05/07,21,21
06/07,26,26
07/07,29,29
08/07,33,33
09/07,40,188
10/07,51,205
11/07,59,227
12/07,76,246
13/07,103,279
14/07,114,326
15/07,128,355
16/07,144,376
17/07,173,415
18/07,211,478
19/07,234,544
20/07,257,605
21/07,315,657
22/07,365,732
23/07,424,798
24/07,479,876
25/07,545,959
26/07,614,1047
27/07,684,1143
28/07,799,1264
29/07,914,1383
30/07,1043,1517
31/07,1149,1669
01/08,1324,1796
02/08,1495,1992
03/08,1659,2184
04/08,1877,2357
05/08,2093,2588
06/08,2312,2823
07/08,2497,3065
08/08,2732,3262
09/08,3001,3505
10/08,3309,3788
11/08,3570,4102
12/08,3795,4353
13/08,4018,4574
14/08,4303,4811
15/08,4585,5115
16/08,4900,5426
17/08,5185,5741
18/08,5440,6044
19/08,5747,6328
20/08,6059,6661
21/08,6337,6985
22/08,6658,7266
23/08,6998,7601
24/08,7290,7964
25/08,7556,8278
26/08,7798,8568
27/08,8085,8821
28/08,8356,9124
29/08,8612,9398
30/08,8857,9667
31/08,9192,9921
01/09,9495,10254
02/09,9832,11288
03/09,10082,12456
04/09,10338,14101
05/09,10560,16895
06/09,10793,22021
07/09,,29656
08/09,,39039
09/09,,49562
10/09,,62428
11/09,,79354
12/09,,102056
13/09,,128826
14/09,,159860
15/09,,192624
16/09,,226869
17/09,,260905
18/09,,293926
19/09,,325378
20/09,,355259
21/09,,382924
22/09,,408896
23/09,,432934
24/09,,455357
25/09,,476637
26/09,,497007
