Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,116
10/07,63,118
11/07,66,124
12/07,71,130
13/07,73,140
14/07,78,143
15/07,125,151
16/07,130,198
17/07,140,208
18/07,152,224
19/07,161,245
20/07,177,260
21/07,256,280
22/07,270,366
23/07,373,381
24/07,483,483
25/07,543,596
26/07,658,656
27/07,728,778
28/07,857,855
29/07,1056,976
30/07,1161,1167
31/07,1238,1268
01/08,1348,1343
02/08,1426,1448
03/08,1505,1523
04/08,1613,1600
05/08,1660,1703
06/08,1770,1748
07/08,1879,1855
08/08,1957,1959
09/08,2048,2034
10/08,2195,2125
11/08,2279,2266
12/08,2324,2348
13/08,2416,2393
14/08,2499,2483
15/08,2626,2563
16/08,2773,2691
17/08,2908,2831
18/08,2989,2962
19/08,3070,3041
20/08,3178,3121
21/08,3208,3150
22/08,3294,3162
23/08,3353,3158
24/08,3413,3140
25/08,,3112
26/08,,3075
27/08,,3030
28/08,,2980
29/08,,2924
30/08,,2866
31/08,,2805
