Date,Real,Predict
29/06,8,8
30/06,10,10
01/07,11,11
02/07,13,13
03/07,16,16
04/07,26,26
05/07,38,38
06/07,39,39
07/07,41,41
08/07,42,42
09/07,43,88
10/07,44,89
11/07,45,91
12/07,51,93
13/07,53,104
14/07,57,107
15/07,117,113
16/07,122,172
17/07,127,181
18/07,133,189
19/07,143,199
20/07,146,213
21/07,187,217
22/07,219,260
23/07,261,293
24/07,289,334
25/07,361,361
26/07,430,433
27/07,490,503
28/07,531,567
29/07,745,605
30/07,820,807
31/07,921,879
01/08,1109,975
02/08,1250,1153
03/08,1369,1287
04/08,1519,1400
05/08,1636,1542
06/08,1743,1653
07/08,1911,1755
08/08,2053,1914
09/08,2122,2049
10/08,2229,2116
11/08,2330,2217
12/08,2437,2315
13/08,2548,2419
14/08,2663,2526
15/08,2770,2634
16/08,2866,2740
17/08,2962,2831
18/08,3057,2922
19/08,3157,3014
20/08,3269,3110
21/08,3333,3055
22/08,3452,2993
23/08,3543,2926
24/08,3587,2855
25/08,,2782
26/08,,2708
27/08,,2635
28/08,,2565
29/08,,2501
30/08,,2442
31/08,,2389
