Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,464
10/07,162,493
11/07,168,522
12/07,182,545
13/07,200,597
14/07,218,640
15/07,351,689
16/07,364,815
17/07,366,858
18/07,390,865
19/07,410,939
20/07,423,989
21/07,495,1011
22/07,614,1097
23/07,697,1227
24/07,822,1305
25/07,841,1430
26/07,919,1448
27/07,1020,1534
28/07,1036,1655
29/07,1290,1664
30/07,1618,1875
31/07,1650,2155
01/08,1850,2183
02/08,1986,2350
03/08,2018,2468
04/08,2050,2496
05/08,2738,2523
06/08,2754,3104
07/08,3106,3119
08/08,3255,3411
09/08,3306,3539
10/08,3443,3586
11/08,3574,3702
12/08,3643,3819
13/08,3764,3883
14/08,3918,3991
15/08,3999,4119
16/08,4176,4198
17/08,4342,4344
18/08,4483,4487
19/08,4623,4612
20/08,4768,4739
21/08,4905,4865
22/08,4977,4987
23/08,5055,5059
24/08,5170,5139
25/08,5320,5251
26/08,5443,5400
27/08,5591,5513
28/08,5714,5663
29/08,5854,5781
30/08,5985,6320
31/08,6226,7139
01/09,6408,8033
02/09,6606,8849
03/09,6847,9512
04/09,,10001
05/09,,10320
06/09,,10491
07/09,,10551
08/09,,10531
09/09,,10450
10/09,,10324
11/09,,10166
12/09,,9985
13/09,,9791
