Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,85
10/07,2,85
11/07,4,86
12/07,5,111
13/07,5,120
14/07,5,121
15/07,6,123
16/07,6,127
17/07,6,129
18/07,7,132
19/07,7,139
20/07,8,144
21/07,8,150
22/07,9,151
23/07,10,158
24/07,11,162
25/07,15,167
26/07,15,179
27/07,17,180
28/07,17,192
29/07,23,192
30/07,24,201
31/07,25,202
01/08,27,204
02/08,31,206
03/08,34,212
04/08,44,216
05/08,48,227
06/08,55,232
07/08,58,242
08/08,64,245
09/08,74,252
10/08,86,266
11/08,101,280
12/08,119,299
13/08,122,326
14/08,137,330
15/08,138,347
16/08,156,348
17/08,163,367
18/08,176,376
19/08,177,394
20/08,178,395
21/08,202,396
22/08,217,428
23/08,218,451
24/08,233,452
25/08,242,476
26/08,249,492
27/08,258,502
28/08,265,517
29/08,272,530
30/08,276,544
31/08,283,963
01/09,288,1511
02/09,291,2170
03/09,294,2916
04/09,,3727
05/09,,4604
06/09,,5548
07/09,,6537
08/09,,7554
09/09,,8570
10/09,,9583
