Date,Real,Predict
30/06,67,67
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,41
10/07,70,20
11/07,60,62
12/07,88,31
13/07,21,87
14/07,65,29
15/07,88,64
16/07,79,87
17/07,121,84
18/07,178,121
19/07,106,173
20/07,101,102
21/07,268,105
22/07,40,261
23/07,181,45
24/07,239,180
25/07,121,252
26/07,330,113
27/07,237,368
28/07,111,232
29/07,236,111
30/07,138,224
31/07,102,145
01/08,127,63
02/08,103,129
03/08,105,105
04/08,127,104
05/08,60,120
06/08,154,67
07/08,127,156
08/08,106,124
09/08,163,138
10/08,193,180
11/08,137,282
12/08,80,237
13/08,148,180
14/08,101,189
15/08,264,162
16/08,179,267
17/08,187,92
18/08,130,202
19/08,136,134
20/08,163,134
21/08,48,131
22/08,207,38
23/08,149,165
24/08,133,123
25/08,114,85
26/08,40,119
27/08,130,103
28/08,100,133
29/08,72,124
30/08,128,167
31/08,142,167
01/09,142,143
02/09,143,7626
03/09,199,84950
04/09,196,-1854244
05/09,138,-14005880432
06/09,123,-115344768840984279646208
