Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,2
10/07,2,2
11/07,2,2
12/07,3,2
13/07,4,3
14/07,4,4
15/07,5,4
16/07,5,4
17/07,6,4
18/07,7,5
19/07,8,6
20/07,9,7
21/07,10,8
22/07,12,8
23/07,17,8
24/07,18,12
25/07,21,11
26/07,24,13
27/07,27,14
28/07,38,16
29/07,40,23
30/07,42,22
31/07,44,22
01/08,51,21
02/08,61,25
03/08,78,33
04/08,96,47
05/08,105,63
06/08,118,70
07/08,125,80
08/08,136,85
09/08,148,94
10/08,167,104
11/08,172,122
12/08,183,126
13/08,198,136
14/08,209,150
15/08,228,159
16/08,245,177
17/08,257,191
18/08,277,201
19/08,294,220
20/08,311,235
21/08,319,250
22/08,337,256
23/08,362,275
24/08,381,299
25/08,390,315
26/08,392,321
27/08,419,321
28/08,440,343
29/08,456,360
30/08,471,374
31/08,474,388
01/09,485,388
02/09,511,307
03/09,525,231
04/09,538,159
05/09,554,91
06/09,567,27
07/09,,-32
08/09,,-89
09/09,,-142
10/09,,-193
11/09,,-241
12/09,,-286
13/09,,-328
14/09,,-368
15/09,,-406
16/09,,-442
17/09,,-476
18/09,,-507
19/09,,-537
20/09,,-566
21/09,,-592
22/09,,-618
23/09,,-641
24/09,,-664
25/09,,-685
26/09,,-705
