Date,Real,Predict
29/06,945,945
30/06,1127,1127
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,144
10/07,148,134
11/07,104,148
12/07,249,104
13/07,189,249
14/07,234,189
15/07,249,233
16/07,222,248
17/07,26,221
18/07,369,26
19/07,231,368
20/07,82,230
21/07,243,82
22/07,333,242
23/07,147,332
24/07,271,146
25/07,39,270
26/07,223,39
27/07,340,223
28/07,14,338
29/07,301,14
30/07,429,299
31/07,43,427
01/08,230,42
02/08,180,229
03/08,42,179
04/08,37,42
05/08,873,36
06/08,22,870
07/08,410,21
08/08,202,408
09/08,92,201
10/08,180,93
11/08,214,179
12/08,122,213
13/08,194,122
14/08,188,194
15/08,168,188
16/08,216,168
17/08,230,215
18/08,227,229
19/08,235,226
20/08,219,234
21/08,218,218
22/08,173,217
23/08,198,173
24/08,257,198
25/08,342,257
26/08,225,342
27/08,355,224
28/08,253,354
29/08,366,252
30/08,330,365
31/08,320,130
01/09,343,129
02/09,378,127
03/09,362,126
04/09,,124
05/09,,123
06/09,,122
07/09,,121
08/09,,119
09/09,,120
10/09,,120
