Date,Real,Predict
29/06,1478,1478
30/06,1655,1655
01/07,62,62
02/07,73,73
03/07,333,333
04/07,155,155
05/07,95,95
06/07,11,11
07/07,58,58
08/07,41,41
09/07,106,10
10/07,194,107
11/07,3,195
12/07,19,6
13/07,338,22
14/07,181,338
15/07,19,181
16/07,140,18
17/07,323,141
18/07,431,321
19/07,368,430
20/07,443,368
21/07,786,439
22/07,489,772
23/07,504,479
24/07,629,484
25/07,205,612
26/07,444,201
27/07,969,437
28/07,680,952
29/07,328,626
30/07,468,311
31/07,1217,444
01/08,548,1150
02/08,256,514
03/08,104,242
04/08,91,99
05/08,44,85
06/08,71,41
07/08,72,66
08/08,94,66
09/08,103,88
10/08,71,98
11/08,85,66
12/08,82,81
13/08,79,78
14/08,107,75
15/08,73,100
16/08,61,70
17/08,50,57
18/08,98,47
19/08,84,93
20/08,84,80
21/08,107,79
22/08,84,102
23/08,109,81
24/08,205,106
25/08,92,198
26/08,273,90
27/08,312,262
28/08,147,303
29/08,174,-390
30/08,62,-384
31/08,141,-362
01/09,202,-294
02/09,433,-80
03/09,,584
