Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,121
10/07,30,121
11/07,48,121
12/07,54,165
13/07,56,179
14/07,57,183
15/07,117,185
16/07,118,246
17/07,121,249
18/07,126,255
19/07,132,266
20/07,145,278
21/07,149,296
22/07,193,301
23/07,236,349
24/07,282,393
25/07,392,441
26/07,398,555
27/07,459,562
28/07,475,632
29/07,677,647
30/07,711,842
31/07,746,875
01/08,782,910
02/08,853,944
03/08,917,1013
04/08,1050,1076
05/08,1100,1204
06/08,1196,1252
07/08,1241,1346
08/08,1313,1389
09/08,1393,1460
10/08,1505,1540
11/08,1623,1649
12/08,1797,1766
13/08,1828,1942
14/08,2007,1973
15/08,2011,2145
16/08,2167,2150
17/08,2233,2300
18/08,2353,2364
19/08,2360,2484
20/08,2365,2490
21/08,2581,2581
22/08,2664,2638
23/08,2671,2668
24/08,2778,2677
25/08,,2667
26/08,,2644
27/08,,2610
28/08,,2567
29/08,,2518
30/08,,2465
31/08,,2409
