Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,1173
10/07,896,1286
11/07,980,1367
12/07,1086,1486
13/07,1269,1632
14/07,1437,1854
15/07,2209,2067
16/07,2364,2852
17/07,2608,3064
18/07,2830,3371
19/07,3139,3662
20/07,3726,4043
21/07,4905,4699
22/07,6490,5939
23/07,8536,7584
24/07,10767,9661
25/07,12654,11942
26/07,14766,13871
27/07,16721,16069
28/07,21075,18126
29/07,24926,22464
30/07,28054,26329
31/07,30879,29478
01/08,34370,32326
02/08,37574,35821
03/08,40699,39048
04/08,43475,42195
05/08,46516,44989
06/08,49339,48060
07/08,52672,50897
08/08,55495,54237
09/08,57701,57078
10/08,60665,59317
11/08,62707,62292
12/08,64856,64354
13/08,67031,66533
14/08,70448,68727
15/08,72594,72149
16/08,75310,74336
17/08,77871,77052
18/08,80162,79624
19/08,82762,81942
20/08,84980,84573
21/08,87526,86806
22/08,89268,89382
23/08,90939,91175
24/08,93010,92897
25/08,95319,95024
26/08,97440,97385
27/08,99676,99532
28/08,102319,101827
29/08,104565,104524
30/08,106937,106738
31/08,109990,109077
01/09,112689,111240
02/09,115744,113439
03/09,119916,115669
04/09,122182,117939
05/09,,120247
06/09,,122597
07/09,,124983
08/09,,127375
09/09,,129762
10/09,,132160
11/09,,134570
