Date,Real,Predict
30/06,133,133
01/07,79,79
02/07,67,67
03/07,45,45
04/07,218,218
05/07,57,57
06/07,16,16
07/07,38,38
08/07,11,11
09/07,47,-13
10/07,126,46
11/07,77,125
12/07,83,75
13/07,49,81
14/07,180,49
15/07,83,178
16/07,23,79
17/07,61,23
18/07,105,59
19/07,43,103
20/07,109,42
21/07,202,108
22/07,119,197
23/07,381,118
24/07,246,374
25/07,290,239
26/07,424,285
27/07,274,415
28/07,36,270
29/07,261,32
30/07,173,251
31/07,149,167
01/08,361,144
02/08,303,352
03/08,231,296
04/08,244,226
05/08,165,238
06/08,138,162
07/08,165,133
08/08,174,160
09/08,163,169
10/08,183,159
11/08,125,178
12/08,172,123
13/08,173,173
14/08,115,173
15/08,327,114
16/08,136,322
17/08,197,131
18/08,231,186
19/08,208,226
20/08,177,201
21/08,210,177
22/08,35,206
23/08,381,36
24/08,146,377
25/08,384,147
26/08,207,375
27/08,268,202
28/08,294,262
29/08,391,288
30/08,274,388
31/08,112,266
01/09,235,110
02/09,310,120
03/09,527,3522
04/09,106,-135949
05/09,280,-2024707174
06/09,99,-559384885119993608404992
