Date,Real,Predict
29/06,8,8
30/06,9,9
01/07,9,9
02/07,11,11
03/07,12,12
04/07,15,15
05/07,21,21
06/07,26,26
07/07,29,29
08/07,33,33
09/07,40,44
10/07,51,51
11/07,59,63
12/07,76,72
13/07,103,90
14/07,114,118
15/07,128,131
16/07,144,145
17/07,173,163
18/07,211,193
19/07,234,233
20/07,257,258
21/07,315,283
22/07,365,343
23/07,424,395
24/07,479,455
25/07,545,511
26/07,614,578
27/07,684,650
28/07,799,723
29/07,914,837
30/07,1043,953
31/07,1149,1082
01/08,1324,1189
02/08,1495,1364
03/08,1659,1535
04/08,1877,1700
05/08,2093,1918
06/08,2312,2134
07/08,2497,2354
08/08,2732,2539
09/08,3001,2774
10/08,3309,3044
11/08,3570,3353
12/08,3795,3614
13/08,4018,3840
14/08,4303,4064
15/08,4585,4349
16/08,4900,4633
17/08,5185,4948
18/08,5440,5233
19/08,5747,5489
20/08,6059,5797
21/08,6337,6109
22/08,6658,6388
23/08,6998,6710
24/08,7290,7052
25/08,7556,7345
26/08,7798,7613
27/08,8085,7856
28/08,8356,8145
29/08,8612,8202
30/08,8857,8257
31/08,9192,8311
01/09,9495,8362
02/09,9712,8412
03/09,,8460
04/09,,8507
05/09,,8553
06/09,,8598
07/09,,8643
08/09,,8687
09/09,,8730
10/09,,8774
11/09,,8819
12/09,,8865
