Date,Real,Predict
29/06,8,8
30/06,10,10
01/07,11,11
02/07,13,13
03/07,16,16
04/07,26,26
05/07,38,38
06/07,39,39
07/07,41,41
08/07,42,42
09/07,43,161
10/07,44,163
11/07,45,167
12/07,51,170
13/07,53,188
14/07,57,193
15/07,117,203
16/07,122,263
17/07,127,279
18/07,133,291
19/07,143,307
20/07,146,329
21/07,187,334
22/07,219,383
23/07,261,419
24/07,289,461
25/07,361,491
26/07,430,565
27/07,490,643
28/07,531,715
29/07,745,752
30/07,820,951
31/07,921,1022
01/08,1109,1118
02/08,1250,1293
03/08,1369,1426
04/08,1519,1539
05/08,1636,1677
06/08,1743,1787
07/08,1911,1889
08/08,2053,2045
09/08,2122,2179
10/08,2229,2248
11/08,2330,2348
12/08,2437,2446
13/08,2548,2553
14/08,2663,2661
15/08,2770,2768
16/08,2866,2878
17/08,2962,2966
18/08,3057,3057
19/08,3157,3150
20/08,3269,3248
21/08,3333,3355
22/08,3452,3416
23/08,3543,3541
24/08,3587,3639
25/08,3701,3684
26/08,3719,3804
27/08,3840,3823
28/08,3864,3952
29/08,3985,4024
30/08,4098,4064
31/08,4219,4079
01/09,4363,4076
02/09,4556,4059
03/09,,4031
04/09,,3991
05/09,,3940
06/09,,3878
07/09,,3807
08/09,,3734
09/09,,3666
10/09,,3608
11/09,,3565
12/09,,3536
