Date,Real,Predict
29/06,1218,1218
30/06,1351,1351
01/07,79,79
02/07,67,67
03/07,45,45
04/07,218,218
05/07,57,57
06/07,16,16
07/07,38,38
08/07,11,11
09/07,47,-3
10/07,126,46
11/07,77,128
12/07,83,77
13/07,49,82
14/07,180,49
15/07,83,181
16/07,23,81
17/07,61,25
18/07,105,61
19/07,43,105
20/07,109,44
21/07,202,109
22/07,119,200
23/07,381,117
24/07,246,372
25/07,290,243
26/07,424,286
27/07,274,419
28/07,36,272
29/07,261,36
30/07,173,252
31/07,149,170
01/08,361,146
02/08,303,348
03/08,231,294
04/08,244,225
05/08,165,237
06/08,138,160
07/08,165,134
08/08,174,160
09/08,163,169
10/08,183,160
11/08,125,178
12/08,172,122
13/08,173,169
14/08,115,170
15/08,327,112
16/08,136,321
17/08,197,132
18/08,231,189
19/08,208,225
20/08,177,202
21/08,210,173
22/08,35,204
23/08,381,36
24/08,146,374
25/08,384,143
26/08,207,374
27/08,268,202
28/08,255,261
29/08,293,-160
30/08,118,-158
31/08,233,-152
01/09,246,-137
02/09,228,-110
03/09,,-66
04/09,,3
05/09,,111
06/09,,276
07/09,,511
08/09,,864
09/09,,1324
10/09,,1874
11/09,,2467
12/09,,3047
