Date,Real,Predict
29/06,76,76
30/06,64,64
01/07,54,54
02/07,50,50
03/07,42,42
04/07,11,11
05/07,12,12
06/07,16,16
07/07,25,25
08/07,25,25
09/07,26,45
10/07,29,47
11/07,26,52
12/07,20,46
13/07,27,35
14/07,27,48
15/07,19,48
16/07,28,34
17/07,26,50
18/07,24,45
19/07,28,41
20/07,34,49
21/07,32,58
22/07,38,54
23/07,39,64
24/07,37,65
25/07,34,63
26/07,28,58
27/07,37,46
28/07,46,62
29/07,46,77
30/07,47,76
31/07,47,78
01/08,30,77
02/08,15,49
03/08,13,24
04/08,10,21
05/08,11,17
06/08,11,18
07/08,14,18
08/08,15,23
09/08,20,24
10/08,35,34
11/08,55,57
12/08,90,90
13/08,128,146
14/08,160,209
15/08,178,261
16/08,195,290
17/08,160,317
18/08,160,261
19/08,147,261
20/08,191,240
21/08,186,310
22/08,223,303
23/08,228,362
24/08,228,369
25/08,184,370
26/08,190,297
27/08,171,307
28/08,137,276
29/08,,441
30/08,,700
31/08,,1101
01/09,,1719
02/09,,2660
03/09,,4074
04/09,,6165
05/09,,9187
06/09,,13421
07/09,,19106
08/09,,26304
09/09,,34698
10/09,,43509
11/09,,51594
12/09,,57918
