Date,Real,Predict
29/06,39,39
30/06,26,26
01/07,23,23
02/07,23,23
03/07,22,22
04/07,3,3
05/07,3,3
06/07,9,9
07/07,8,8
08/07,8,8
09/07,10,8
10/07,9,10
11/07,3,9
12/07,4,3
13/07,6,4
14/07,4,6
15/07,5,4
16/07,6,5
17/07,8,6
18/07,6,8
19/07,6,6
20/07,9,6
21/07,7,9
22/07,7,7
23/07,11,7
24/07,17,11
25/07,19,17
26/07,20,19
27/07,22,20
28/07,21,22
29/07,17,21
30/07,17,17
31/07,17,17
01/08,22,17
02/08,22,22
03/08,21,22
04/08,19,21
05/08,21,19
06/08,19,21
07/08,23,19
08/08,32,23
09/08,38,33
10/08,45,39
11/08,50,45
12/08,95,50
13/08,125,95
14/08,169,126
15/08,196,171
16/08,247,197
17/08,217,249
18/08,213,218
19/08,212,215
20/08,280,214
21/08,300,282
22/08,369,302
23/08,350,371
24/08,316,351
25/08,303,317
26/08,260,304
27/08,202,260
28/08,206,203
29/08,,203
30/08,,204
31/08,,205
01/09,,206
02/09,,208
03/09,,209
04/09,,211
05/09,,212
06/09,,214
07/09,,216
08/09,,218
09/09,,219
10/09,,221
11/09,,223
12/09,,225
