Date,Real,Predict
29/06,718,718
30/06,745,745
01/07,65,65
02/07,174,174
03/07,118,118
04/07,97,97
05/07,183,183
06/07,51,51
07/07,150,150
08/07,155,155
09/07,11,154
10/07,26,9
11/07,144,22
12/07,181,135
13/07,117,177
14/07,107,120
15/07,181,120
16/07,120,186
17/07,100,192
18/07,135,112
19/07,11,151
20/07,10,10
21/07,406,6
22/07,195,397
23/07,139,196
24/07,114,146
25/07,211,126
26/07,270,231
27/07,291,277
28/07,211,312
29/07,223,202
30/07,180,205
31/07,196,174
01/08,345,188
02/08,277,324
03/08,269,270
04/08,277,274
05/08,367,271
06/08,169,363
07/08,401,173
08/08,205,383
09/08,301,202
10/08,347,294
11/08,328,332
12/08,244,317
13/08,235,235
14/08,255,229
15/08,442,242
16/08,258,428
17/08,345,246
18/08,242,331
19/08,281,233
20/08,345,272
21/08,287,332
22/08,661,276
23/08,309,642
24/08,609,307
25/08,271,586
26/08,130,269
27/08,106,129
28/08,337,109
29/08,155,40
30/08,218,31
31/08,309,47
01/09,230,93
02/09,96,168
03/09,,315
04/09,,605
