Date,Real,Predict
29/06,780,780
30/06,848,848
01/07,107,107
02/07,105,105
03/07,52,52
04/07,93,93
05/07,69,69
06/07,65,65
07/07,49,49
08/07,14,14
09/07,28,203
10/07,44,27
11/07,62,46
12/07,57,64
13/07,53,59
14/07,99,55
15/07,57,100
16/07,52,56
17/07,64,52
18/07,112,64
19/07,95,112
20/07,193,95
21/07,37,196
22/07,221,38
23/07,307,222
24/07,92,310
25/07,161,93
26/07,236,161
27/07,274,239
28/07,366,278
29/07,63,373
30/07,53,65
31/07,58,47
01/08,154,54
02/08,243,148
03/08,433,243
04/08,264,435
05/08,153,268
06/08,230,152
07/08,139,230
08/08,180,137
09/08,178,177
10/08,242,169
11/08,68,235
12/08,178,60
13/08,232,174
14/08,165,227
15/08,302,158
16/08,178,300
17/08,154,179
18/08,290,155
19/08,239,287
20/08,185,241
21/08,118,182
22/08,235,115
23/08,308,237
24/08,298,312
25/08,182,298
26/08,36,175
27/08,507,24
28/08,431,485
29/08,364,414
30/08,375,366
31/08,34,389
01/09,188,170
02/09,444,167
03/09,341,164
04/09,244,168
05/09,,173
06/09,,182
07/09,,184
08/09,,181
09/09,,178
10/09,,178
11/09,,178
