Date,Real,Predict
29/06,8,8
30/06,10,10
01/07,11,11
02/07,13,13
03/07,16,16
04/07,26,26
05/07,38,38
06/07,39,39
07/07,41,41
08/07,42,42
09/07,43,216
10/07,44,219
11/07,45,225
12/07,51,229
13/07,53,253
14/07,57,259
15/07,117,272
16/07,122,332
17/07,127,353
18/07,133,368
19/07,143,389
20/07,146,417
21/07,187,422
22/07,219,475
23/07,261,513
24/07,289,554
25/07,361,584
26/07,430,659
27/07,490,741
28/07,531,818
29/07,745,852
30/07,820,1042
31/07,921,1110
01/08,1109,1202
02/08,1250,1367
03/08,1369,1495
04/08,1519,1603
05/08,1636,1735
06/08,1743,1840
07/08,1911,1938
08/08,2053,2086
09/08,2122,2215
10/08,2229,2282
11/08,2330,2378
12/08,2437,2474
13/08,2548,2579
14/08,2663,2685
15/08,2770,2786
16/08,2866,2897
17/08,2962,2981
18/08,3057,3068
19/08,3157,3158
20/08,3269,3254
21/08,3333,3358
22/08,3452,3419
23/08,3543,3548
24/08,3587,3648
25/08,3701,3696
26/08,3719,3817
27/08,3840,3835
28/08,3938,3967
29/08,4050,4069
30/08,4189,4196
31/08,4323,4351
01/09,4450,4425
02/09,4545,4434
03/09,5010,4387
04/09,5137,4292
05/09,5287,4157
06/09,,3994
07/09,,3812
08/09,,3620
09/09,,3425
10/09,,3232
11/09,,3046
12/09,,2870
13/09,,2706
14/09,,2556
15/09,,2421
