Date,Real,Predict
02/07,8,8
03/07,10,10
04/07,11,11
05/07,13,13
06/07,16,16
07/07,26,26
08/07,38,38
09/07,39,39
10/07,41,41
11/07,42,42
12/07,43,208
13/07,44,211
14/07,45,216
15/07,51,220
16/07,53,243
17/07,57,249
18/07,117,261
19/07,122,321
20/07,127,341
21/07,133,356
22/07,143,377
23/07,146,403
24/07,187,408
25/07,219,460
26/07,261,498
27/07,289,539
28/07,361,569
29/07,430,644
30/07,490,725
31/07,531,801
01/08,745,836
02/08,820,1027
03/08,921,1096
04/08,1109,1188
05/08,1250,1355
06/08,1369,1484
07/08,1519,1592
08/08,1636,1725
09/08,1743,1830
10/08,1911,1929
11/08,2053,2078
12/08,2122,2208
13/08,2229,2276
14/08,2330,2373
15/08,2437,2469
16/08,2548,2574
17/08,2663,2680
18/08,2770,2782
19/08,2866,2892
20/08,2962,2977
21/08,3057,3065
22/08,3157,3155
23/08,3269,3252
24/08,3333,3356
25/08,3452,3417
26/08,3543,3544
27/08,3587,3644
28/08,3701,3690
29/08,3719,3811
30/08,3840,3828
31/08,3938,3960
01/09,4050,4060
02/09,4189,4186
03/09,4323,4223
04/09,4450,4187
05/09,4545,4103
06/09,5010,3987
07/09,5137,3850
08/09,,3698
09/09,,3539
10/09,,3377
11/09,,3217
12/09,,3060
13/09,,2909
14/09,,2764
15/09,,2628
16/09,,2501
17/09,,2383
