Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,2,29
10/07,3,33
11/07,3,37
12/07,3,38
13/07,3,39
14/07,4,39
15/07,4,44
16/07,5,44
17/07,6,48
18/07,8,51
19/07,8,60
20/07,9,62
21/07,10,67
22/07,12,70
23/07,13,77
24/07,16,79
25/07,18,87
26/07,20,90
27/07,21,96
28/07,24,100
29/07,31,102
30/07,35,110
31/07,36,116
01/08,41,117
02/08,47,122
03/08,51,129
04/08,62,134
05/08,64,145
06/08,76,148
07/08,81,162
08/08,88,167
09/08,101,175
10/08,117,190
11/08,128,208
12/08,137,220
13/08,154,231
14/08,175,251
15/08,185,274
16/08,204,286
17/08,231,306
18/08,246,335
19/08,266,352
20/08,283,375
21/08,305,394
22/08,316,419
23/08,340,433
24/08,357,463
25/08,384,485
26/08,411,522
27/08,439,554
28/08,477,591
29/08,511,641
30/08,542,663
31/08,589,820
01/09,612,980
02/09,640,1147
03/09,661,1322
04/09,,1530
05/09,,1790
06/09,,2103
07/09,,2482
08/09,,2966
09/09,,3560
10/09,,4255
