Date,Real,Predict
29/06,8,8
30/06,9,9
01/07,9,9
02/07,11,11
03/07,12,12
04/07,15,15
05/07,21,21
06/07,26,26
07/07,29,29
08/07,33,33
09/07,40,223
10/07,51,242
11/07,59,268
12/07,76,292
13/07,103,328
14/07,114,374
15/07,128,407
16/07,144,428
17/07,173,471
18/07,211,530
19/07,234,602
20/07,257,660
21/07,315,717
22/07,365,804
23/07,424,884
24/07,479,959
25/07,545,1042
26/07,614,1128
27/07,684,1238
28/07,799,1357
29/07,914,1464
30/07,1043,1586
31/07,1149,1724
01/08,1324,1838
02/08,1495,2017
03/08,1659,2197
04/08,1877,2370
05/08,2093,2591
06/08,2312,2813
07/08,2497,3042
08/08,2732,3231
09/08,3001,3474
10/08,3309,3759
11/08,3570,4074
12/08,3795,4346
13/08,4018,4586
14/08,4303,4820
15/08,4585,5110
16/08,4900,5414
17/08,5185,5732
18/08,5440,6025
19/08,5747,6292
20/08,6059,6614
21/08,6337,7455
22/08,6658,8270
23/08,6998,9059
24/08,7290,9826
25/08,,10570
26/08,,11293
27/08,,11996
28/08,,12680
29/08,,13346
30/08,,13995
31/08,,14627
