Date,Real,Predict
29/06,8,8
30/06,10,10
01/07,11,11
02/07,13,13
03/07,16,16
04/07,26,26
05/07,38,38
06/07,39,39
07/07,41,41
08/07,42,42
09/07,43,201
10/07,44,203
11/07,45,209
12/07,51,213
13/07,53,235
14/07,57,240
15/07,117,252
16/07,122,312
17/07,127,331
18/07,133,346
19/07,143,366
20/07,146,391
21/07,187,397
22/07,219,448
23/07,261,486
24/07,289,527
25/07,361,557
26/07,430,631
27/07,490,712
28/07,531,787
29/07,745,822
30/07,820,1013
31/07,921,1082
01/08,1109,1175
02/08,1250,1342
03/08,1369,1470
04/08,1519,1579
05/08,1636,1712
06/08,1743,1818
07/08,1911,1916
08/08,2053,2066
09/08,2122,2195
10/08,2229,2263
11/08,2330,2360
12/08,2437,2456
13/08,2548,2561
14/08,2663,2667
15/08,2770,2769
16/08,2866,2879
17/08,2962,2964
18/08,3057,3052
19/08,3157,3142
20/08,3269,3238
21/08,3333,3343
22/08,3452,3404
23/08,3543,3532
24/08,3587,3631
25/08,3701,3677
26/08,3719,3798
27/08,3840,3816
28/08,3864,3946
29/08,3985,3949
30/08,4098,3876
31/08,4219,3750
01/09,4363,3586
02/09,4556,3396
03/09,,3190
04/09,,2977
05/09,,2765
06/09,,2558
07/09,,2361
08/09,,2177
09/09,,2006
10/09,,1850
11/09,,1710
12/09,,1585
