Date,Real,Predict
29/06,489,489
30/06,514,514
01/07,8,8
02/07,80,80
03/07,37,37
04/07,128,128
05/07,90,90
06/07,94,94
07/07,255,255
08/07,36,36
09/07,7,-4
10/07,32,13
11/07,10,42
12/07,77,15
13/07,41,81
14/07,124,39
15/07,77,123
16/07,91,73
17/07,60,88
18/07,99,57
19/07,174,99
20/07,93,179
21/07,74,98
22/07,116,76
23/07,189,116
24/07,347,185
25/07,31,342
26/07,234,38
27/07,49,237
28/07,226,54
29/07,223,212
30/07,228,213
31/07,50,219
01/08,379,46
02/08,279,359
03/08,193,260
04/08,24,176
05/08,183,14
06/08,87,168
07/08,134,78
08/08,117,124
09/08,105,109
10/08,66,99
11/08,53,65
12/08,288,53
13/08,44,282
14/08,256,43
15/08,159,247
16/08,28,156
17/08,169,26
18/08,17,163
19/08,317,16
20/08,116,307
21/08,153,111
22/08,34,149
23/08,142,35
24/08,103,155
25/08,203,128
26/08,33,217
27/08,362,39
28/08,217,356
29/08,539,-105
30/08,226,-134
31/08,311,-177
01/09,459,-162
02/09,507,-130
03/09,,-102
04/09,,-84
05/09,,-78
06/09,,-77
07/09,,-79
08/09,,-85
09/09,,-91
10/09,,-96
11/09,,-101
12/09,,-105
