Date,Real,Predict
30/06,944,944
01/07,836,836
02/07,1149,1149
03/07,550,550
04/07,461,461
05/07,473,473
06/07,710,710
07/07,1201,1201
08/07,915,915
09/07,1229,59
10/07,1492,1228
11/07,1569,1466
12/07,1936,1491
13/07,1970,1945
14/07,2229,2034
15/07,1440,2194
16/07,2694,1433
17/07,3079,2721
18/07,3389,3057
19/07,3638,3357
20/07,3810,3615
21/07,3983,3827
22/07,4441,3906
23/07,3607,4431
24/07,4851,3591
25/07,3831,4835
26/07,6037,3742
27/07,6580,6016
28/07,3753,6540
29/07,4564,3729
30/07,4092,4521
31/07,3748,4141
01/08,4019,3709
02/08,4228,4023
03/08,4129,4156
04/08,3257,4121
05/08,3859,3224
06/08,3945,3829
07/08,3886,3993
08/08,3826,4088
09/08,3959,4041
10/08,3893,4251
11/08,3328,4234
12/08,3781,3604
13/08,3492,4144
14/08,4175,3874
15/08,4460,4527
16/08,3308,4521
17/08,3540,3304
18/08,3694,3432
19/08,4371,3594
20/08,3347,4241
21/08,4052,3439
22/08,4178,3940
23/08,4241,4358
24/08,4610,4493
25/08,5268,4590
26/08,3877,5116
27/08,5357,3577
28/08,5456,4965
29/08,5889,5011
30/08,5984,5623
31/08,4053,5603
01/09,5095,4077
02/09,5824,2370
03/09,6259,6162
04/09,4942,12617
05/09,5520,23246
06/09,4408,40054
07/09,,65381
08/09,,101241
09/09,,147240
10/09,,199978
11/09,,254259
12/09,,306158
13/09,,351673
14/09,,387131
15/09,,410031
16/09,,418259
17/09,,412152
18/09,,395301
19/09,,372542
20/09,,347568
21/09,,321300
22/09,,294518
23/09,,267532
24/09,,240939
25/09,,214832
26/09,,189003
