Date,Real,Predict
30/06,182,182
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,2765
10/07,148,369
11/07,104,212
12/07,249,-152
13/07,189,-28
14/07,234,-99
15/07,249,39
16/07,222,169
17/07,26,128
18/07,369,-17
19/07,231,456
20/07,82,204
21/07,243,70
22/07,333,200
23/07,147,309
24/07,271,116
25/07,39,243
26/07,223,44
27/07,340,213
28/07,14,314
29/07,301,714
30/07,429,678
31/07,43,344
01/08,230,65
02/08,180,124
03/08,42,-7
04/08,37,-152
05/08,873,-96
06/08,22,702
07/08,410,-37
08/08,202,344
09/08,92,193
10/08,180,106
11/08,214,190
12/08,122,214
13/08,194,129
14/08,188,179
15/08,168,150
16/08,216,150
17/08,230,186
18/08,227,211
19/08,235,219
20/08,219,227
21/08,218,268
22/08,173,329
23/08,198,140
24/08,257,321
25/08,342,665
26/08,225,503
27/08,355,395
28/08,253,501
29/08,366,451
30/08,330,3001
31/08,320,2607
01/09,343,2157
02/09,378,1773
03/09,362,1476
04/09,,1232
05/09,,1035
06/09,,881
07/09,,759
08/09,,653
09/09,,576
10/09,,506
11/09,,442
12/09,,383
13/09,,331
