Date,Real,Predict
02/07,39,39
03/07,57,57
04/07,55,55
05/07,36,36
06/07,33,33
07/07,26,26
08/07,6,6
09/07,7,7
10/07,5,5
11/07,5,5
12/07,8,5
13/07,6,9
14/07,6,7
15/07,9,7
16/07,14,11
17/07,12,17
18/07,13,13
19/07,13,14
20/07,10,15
21/07,9,11
22/07,12,10
23/07,17,13
24/07,17,19
25/07,18,19
26/07,15,20
27/07,17,17
28/07,10,19
29/07,12,12
30/07,12,13
31/07,13,14
01/08,12,15
02/08,14,13
03/08,14,16
04/08,17,16
05/08,17,18
06/08,16,18
07/08,16,17
08/08,17,18
09/08,18,18
10/08,23,20
11/08,46,26
12/08,65,51
13/08,85,72
14/08,98,94
15/08,106,108
16/08,99,117
17/08,102,108
18/08,104,113
19/08,104,114
20/08,135,115
21/08,163,149
22/08,156,179
23/08,164,171
24/08,150,180
25/08,160,164
26/08,155,174
27/08,192,168
28/08,228,208
29/08,257,246
30/08,247,277
31/08,241,266
01/09,324,259
02/09,312,347
03/09,,372
04/09,,398
05/09,,427
06/09,,458
07/09,,491
08/09,,528
09/09,,567
10/09,,610
11/09,,657
12/09,,708
13/09,,763
14/09,,824
15/09,,890
16/09,,962
17/09,,1041
