Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,7
10/07,1,7
11/07,1,7
12/07,1,7
13/07,1,8
14/07,1,8
15/07,1,9
16/07,1,9
17/07,1,9
18/07,1,10
19/07,1,10
20/07,1,10
21/07,1,10
22/07,1,11
23/07,1,11
24/07,1,12
25/07,1,12
26/07,1,12
27/07,1,12
28/07,1,13
29/07,1,13
30/07,2,13
31/07,2,14
01/08,3,14
02/08,4,15
03/08,5,16
04/08,6,17
05/08,7,18
06/08,9,19
07/08,10,21
08/08,10,22
09/08,15,22
10/08,18,28
11/08,20,31
12/08,21,34
13/08,23,35
14/08,25,37
15/08,26,39
16/08,28,40
17/08,31,42
18/08,34,46
19/08,36,49
20/08,37,51
21/08,40,53
22/08,43,56
23/08,46,59
24/08,47,63
25/08,48,64
26/08,51,65
27/08,51,69
28/08,53,69
29/08,53,72
30/08,53,72
31/08,54,92
01/09,55,114
02/09,55,137
03/09,56,162
04/09,,188
05/09,,214
06/09,,243
07/09,,272
08/09,,302
09/09,,332
10/09,,365
