Date,Real,Predict
02/07,0,0
03/07,1,1
04/07,2,2
05/07,3,3
06/07,3,3
07/07,19,19
08/07,28,28
09/07,28,28
10/07,28,28
11/07,28,28
12/07,28,60
13/07,29,60
14/07,32,63
15/07,37,70
16/07,37,83
17/07,42,83
18/07,93,93
19/07,96,147
20/07,96,154
21/07,100,154
22/07,104,163
23/07,111,170
24/07,121,180
25/07,137,192
26/07,173,210
27/07,207,247
28/07,210,284
29/07,225,287
30/07,242,304
31/07,287,324
01/08,318,367
02/08,342,398
03/08,414,422
04/08,464,494
05/08,518,543
06/08,561,597
07/08,606,640
08/08,650,684
09/08,661,727
10/08,670,738
11/08,682,747
12/08,688,759
13/08,766,765
14/08,772,843
15/08,849,849
16/08,865,928
17/08,936,944
18/08,973,1014
19/08,1030,1053
20/08,1050,1109
21/08,1142,1129
22/08,1191,1223
23/08,1244,1273
24/08,1309,1327
25/08,1359,1393
26/08,1377,1447
27/08,1448,1466
28/08,1506,1543
29/08,1568,1605
30/08,1644,1669
31/08,1671,1752
01/09,1692,1780
02/09,1721,1803
03/09,1790,1916
04/09,1832,2028
05/09,1916,2140
06/09,1991,2252
07/09,2076,2364
08/09,,2477
09/09,,2591
10/09,,2705
11/09,,2819
12/09,,2932
13/09,,3044
14/09,,3153
15/09,,3261
16/09,,3366
17/09,,3467
