Date,Real,Predict
29/06,39,39
30/06,54,54
01/07,48,48
02/07,30,30
03/07,29,29
04/07,18,18
05/07,0,0
06/07,5,5
07/07,6,6
08/07,6,6
09/07,8,11
10/07,8,13
11/07,3,13
12/07,3,6
13/07,4,5
14/07,3,6
15/07,2,4
16/07,2,3
17/07,3,3
18/07,3,5
19/07,5,4
20/07,6,7
21/07,5,8
22/07,5,8
23/07,4,7
24/07,5,6
25/07,4,8
26/07,21,6
27/07,20,29
28/07,21,28
29/07,18,28
30/07,19,25
31/07,2,25
01/08,3,3
02/08,3,4
03/08,4,4
04/08,4,5
05/08,4,5
06/08,4,6
07/08,9,5
08/08,11,12
09/08,14,15
10/08,16,19
11/08,27,22
12/08,27,37
13/08,53,36
14/08,65,70
15/08,79,87
16/08,87,105
17/08,104,116
18/08,83,139
19/08,98,111
20/08,106,129
21/08,105,141
22/08,116,138
23/08,118,154
24/08,93,154
25/08,75,119
26/08,61,96
27/08,33,77
28/08,35,41
29/08,38,43
30/08,,54
31/08,,67
01/09,,83
02/09,,104
03/09,,130
04/09,,163
05/09,,204
06/09,,255
07/09,,320
08/09,,401
09/09,,503
10/09,,631
11/09,,790
12/09,,989
13/09,,1237
