Date,Real,Predict
29/06,10,10
30/06,12,12
01/07,13,13
02/07,14,14
03/07,38,38
04/07,80,80
05/07,87,87
06/07,88,88
07/07,89,89
08/07,90,90
09/07,98,217
10/07,98,238
11/07,101,239
12/07,105,247
13/07,123,259
14/07,135,298
15/07,175,328
16/07,178,367
17/07,188,377
18/07,200,399
19/07,215,431
20/07,252,465
21/07,275,523
22/07,348,551
23/07,388,633
24/07,462,672
25/07,510,748
26/07,681,797
27/07,799,990
28/07,1137,1130
29/07,1161,1425
30/07,1384,1447
31/07,1651,1654
01/08,1820,1902
02/08,2064,2054
03/08,2473,2281
04/08,2564,2660
05/08,2630,2743
06/08,2747,2803
07/08,2828,2913
08/08,3013,2987
09/08,3092,3159
10/08,3254,3236
11/08,3383,3385
12/08,3515,3508
13/08,3613,3637
14/08,3741,3731
15/08,3819,3847
16/08,3925,3926
17/08,4049,4022
18/08,4133,4137
19/08,4267,4218
20/08,4349,4347
21/08,4468,4424
22/08,4548,4537
23/08,4635,4620
24/08,4714,4712
25/08,4820,4793
26/08,4932,4903
27/08,5034,5011
28/08,5132,5118
29/08,5273,5158
30/08,5396,5165
31/08,5567,5147
01/09,5746,5110
02/09,5887,5062
03/09,,5010
04/09,,4962
05/09,,4928
06/09,,4919
07/09,,4947
08/09,,5027
09/09,,5168
10/09,,5375
11/09,,5649
12/09,,5983
