Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,1,1
03/07,1,1
04/07,2,2
05/07,6,6
06/07,6,6
07/07,6,6
08/07,6,6
09/07,7,70
10/07,8,75
11/07,9,80
12/07,11,84
13/07,14,93
14/07,15,101
15/07,17,108
16/07,18,113
17/07,18,120
18/07,22,121
19/07,23,135
20/07,23,142
21/07,27,144
22/07,31,153
23/07,33,163
24/07,36,167
25/07,37,174
26/07,40,176
27/07,44,183
28/07,44,194
29/07,52,194
30/07,66,203
31/07,67,219
01/08,77,221
02/08,84,231
03/08,86,239
04/08,88,242
05/08,137,244
06/08,138,297
07/08,158,298
08/08,170,319
09/08,176,332
10/08,190,339
11/08,207,354
12/08,214,373
13/08,226,381
14/08,239,395
15/08,250,409
16/08,271,422
17/08,290,444
18/08,306,464
19/08,323,481
20/08,343,501
21/08,358,522
22/08,371,539
23/08,387,555
24/08,403,574
25/08,420,593
26/08,434,616
27/08,453,633
28/08,466,657
29/08,482,674
30/08,496,696
31/08,522,965
01/09,542,1285
02/09,564,1653
03/09,578,2070
04/09,,2535
05/09,,3050
06/09,,3610
07/09,,4215
08/09,,4860
09/09,,5539
10/09,,6251
