Date,Real,Predict
29/06,20,20
30/06,21,21
01/07,22,22
02/07,25,25
03/07,40,40
04/07,65,65
05/07,82,82
06/07,91,91
07/07,101,101
08/07,114,114
09/07,115,390
10/07,116,394
11/07,124,399
12/07,134,429
13/07,145,469
14/07,153,498
15/07,250,522
16/07,257,622
17/07,265,647
18/07,274,670
19/07,275,701
20/07,277,704
21/07,397,707
22/07,467,862
23/07,546,945
24/07,598,1023
25/07,702,1079
26/07,796,1187
27/07,882,1299
28/07,1127,1410
29/07,1315,1614
30/07,1453,1782
31/07,1601,1908
01/08,1901,2044
02/08,2111,2309
03/08,2315,2502
04/08,2551,2688
05/08,2840,2896
06/08,2961,3156
07/08,3305,3268
08/08,3456,3572
09/08,3624,3710
10/08,3888,3875
11/08,4089,4114
12/08,4228,4306
13/08,4374,4442
14/08,4583,4582
15/08,4796,4768
16/08,5008,4988
17/08,5258,5176
18/08,5408,5404
19/08,5575,5547
20/08,5804,5708
21/08,5984,5921
22/08,6260,6093
23/08,6382,6392
24/08,6656,6526
25/08,6775,6816
26/08,6846,6943
27/08,6890,7012
28/08,7087,7059
29/08,7233,7086
30/08,7333,7012
31/08,7561,6870
01/09,7713,6683
02/09,7832,6467
03/09,,6238
04/09,,6003
05/09,,5768
06/09,,5538
07/09,,5315
08/09,,5104
09/09,,4905
10/09,,4720
11/09,,4550
12/09,,4393
