Date,Real,Predict
29/06,2185,2185
30/06,2559,2559
01/07,179,179
02/07,73,73
03/07,109,109
04/07,317,317
05/07,114,114
06/07,22,22
07/07,44,44
08/07,39,39
09/07,75,1190
10/07,256,74
11/07,78,255
12/07,68,77
13/07,121,67
14/07,227,120
15/07,68,226
16/07,255,66
17/07,430,253
18/07,285,427
19/07,215,283
20/07,649,213
21/07,688,643
22/07,516,677
23/07,264,506
24/07,861,256
25/07,244,841
26/07,786,238
27/07,736,772
28/07,391,724
29/07,204,369
30/07,88,195
31/07,160,85
01/08,349,154
02/08,253,334
03/08,142,243
04/08,261,136
05/08,141,249
06/08,187,135
07/08,243,180
08/08,185,233
09/08,130,178
10/08,312,126
11/08,146,301
12/08,239,142
13/08,144,232
14/08,373,140
15/08,446,358
16/08,308,435
17/08,181,296
18/08,319,175
19/08,485,309
20/08,200,470
21/08,298,892
22/08,416,884
23/08,357,875
24/08,211,865
25/08,,854
26/08,,842
27/08,,830
28/08,,817
29/08,,803
30/08,,789
31/08,,774
