Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,4
10/07,2,3
11/07,2,3
12/07,3,3
13/07,4,4
14/07,4,5
15/07,5,5
16/07,5,3
17/07,6,3
18/07,7,4
19/07,8,4
20/07,9,5
21/07,10,5
22/07,12,2
23/07,17,0
24/07,18,0
25/07,21,-5
26/07,24,-7
27/07,27,-10
28/07,38,-12
29/07,40,-13
30/07,42,-22
31/07,44,-30
01/08,51,-36
02/08,61,-39
03/08,78,-38
04/08,96,-29
05/08,105,-19
06/08,118,-19
07/08,125,-14
08/08,136,-17
09/08,148,-13
10/08,167,-7
11/08,172,3
12/08,183,2
13/08,198,7
14/08,209,17
15/08,228,19
16/08,245,33
17/08,257,42
18/08,277,47
19/08,294,61
20/08,311,71
21/08,319,82
22/08,337,83
23/08,362,97
24/08,381,119
25/08,390,131
26/08,392,133
27/08,419,128
28/08,440,147
29/08,456,160
30/08,471,170
31/08,474,179
01/09,485,173
02/09,511,-120
03/09,525,-410
04/09,538,-694
05/09,554,-972
06/09,567,-1246
07/09,,-1514
08/09,,-1777
09/09,,-2035
10/09,,-2288
11/09,,-2536
12/09,,-2779
13/09,,-3018
14/09,,-3252
15/09,,-3482
16/09,,-3707
17/09,,-3928
18/09,,-4144
19/09,,-4357
20/09,,-4565
21/09,,-4769
22/09,,-4970
23/09,,-5166
24/09,,-5359
25/09,,-5548
26/09,,-5733
