Date,Real,Predict
30/06,120,120
01/07,131,131
02/07,189,189
03/07,175,175
04/07,112,112
05/07,240,240
06/07,35,35
07/07,18,18
08/07,7,7
09/07,252,-2
10/07,102,251
11/07,108,102
12/07,205,107
13/07,186,205
14/07,165,186
15/07,205,166
16/07,216,200
17/07,146,217
18/07,153,144
19/07,364,152
20/07,136,362
21/07,123,135
22/07,259,120
23/07,193,254
24/07,182,188
25/07,484,177
26/07,110,473
27/07,462,108
28/07,336,455
29/07,290,316
30/07,233,278
31/07,276,224
01/08,132,266
02/08,400,127
03/08,183,385
04/08,249,176
05/08,480,237
06/08,831,458
07/08,400,798
08/08,681,382
09/08,686,654
10/08,141,669
11/08,322,138
12/08,356,312
13/08,216,345
14/08,232,209
15/08,207,220
16/08,145,201
17/08,193,138
18/08,150,184
19/08,221,145
20/08,165,213
21/08,236,159
22/08,144,228
23/08,262,141
24/08,62,255
25/08,274,53
26/08,311,262
27/08,189,301
28/08,208,183
29/08,177,202
30/08,202,-383
31/08,191,-388
01/09,307,-383
02/09,305,-380
03/09,310,-373
04/09,,-372
05/09,,-366
06/09,,-361
07/09,,-355
08/09,,-349
09/09,,-341
10/09,,-333
11/09,,-325
12/09,,-316
13/09,,-307
